videoid,videoname,channelid,channelname,views,comments,likes,dislikes,adtype,advertiser,adfullurl,datecollected,dateuploaded,uploadts,testid,dataset
8nvzor3rCDE,,,,,,,,,,,1632380993,,,20210923065902,cur
C37ivwAVUeo,,,,,,,,,,,1632380996,,,20210923065902,cur
26DYq6JM3ew,,,,,,,,,,,1632381000,,,20210923065902,cur
60Z-dQJFojY,,,,,,,,,,,1632381018,,,20210923065902,cur
G5iIKQ_3h0Q,,,,,,,,,,,1632381033,,,20210923065902,cur
990mr1in0zg,,,,,,,,,,,1632381050,,,20210923065902,cur
6mYyihpetDU,,,,,,,,,,,1632381053,,,20210923065902,cur
9Af9-21RRp4,,,,,,,,,,,1632381056,,,20210923065902,cur
UH1FxnGD_EA,,,,,,,,,,,1632381073,,,20210923065902,cur
1lvZ8xbanlc,,,,,,,,,,,1632381101,,,20210923065902,cur
5TrjFXhWk7Q,,,,,,,,,,,1632381104,,,20210923065902,cur
4Dy-6p5052Y,,,,,,,,,,,1632381121,,,20210923065902,cur
NRSJRzfUkkk,,,,,,,,,,,1632381124,,,20210923065902,cur
b29fro6QBas,,,,,,,,,,,1632381128,,,20210923065902,cur
dtXY6YYccEw,,,,,,,,,,,1632381132,,,20210923065902,cur
2DISxG0g48k,,,,,,,,,,,1632381161,,,20210923065902,cur
ldS90gRrNJ8,,,,,,,,,,,1632381203,,,20210923065902,cur
09LcFjsUKg0,,,,,,,,,,,1632381207,,,20210923065902,cur
3LIwqeErG1A,,,,,,,,,,,1632381210,,,20210923065902,cur
4dmhxfd4cqA,,,,,,,,,,,1632381214,,,20210923065902,cur
2Yl2L0z0Yx8,,,,,,,,,,,1632381243,,,20210923065902,cur
bgXSmU3_POk,,,,,,,,,,,1632381246,,,20210923065902,cur
315SFx_m_LM,,,,,,,,,,,1632381250,,,20210923065902,cur
ExtLIqmzicM,,,,,,,,,,,1632381321,,,20210923065902,cur
GQQQ83vTfwM,,,,,,,,,,,1632381338,,,20210923065902,cur
Mh-KqGEt2GE,,,,,,,,,,,1632381369,,,20210923065902,cur
80mynpSgUp4,,,,,,,,,,,1632381373,,,20210923065902,cur
0MNNfjOcmKo,,,,,,,,,,,1632381376,,,20210923065902,cur
4k4_EsxdVzs,,,,,,,,,,,1632381380,,,20210923065902,cur
jeFkI7CLuww,,,,,,,,,,,1632381383,,,20210923065902,cur
924EZbgeAm4,,,,,,,,,,,1632381414,,,20210923065902,cur
vLTw3-3pigw,,,,,,,,,,,1632381482,,,20210923065902,cur
5fw3UL8YSKY,,,,,,,,,,,1632381485,,,20210923065902,cur
3o0-FhiLadw,,,,,,,,,,,1632381489,,,20210923065902,cur
FwE1Z9E4XXU,,,,,,,,,,,1632381509,,,20210923065902,cur
5bX-2YQCmK0,,,,,,,,,,,1632381512,,,20210923065902,cur
2dOGpn9qvAE,,,,,,,,,,,1632381516,,,20210923065902,cur
hqBVyvzgvfA,,,,,,,,,,,1632381527,,,20210923065902,cur
HygeqS19mio,,,,,,,,,,,1632381544,,,20210923065902,cur
lAKH8ondS4U,,,,,,,,,,,1632381547,,,20210923065902,cur
3o9bHTioT6w,,,,,,,,,,,1632381590,,,20210923065902,cur
sRtztu8b968,,,,,,,,,,,1632381593,,,20210923065902,cur
A3xiybrusg8,,,,,,,,,,,1632381597,,,20210923065902,cur
6yxO7c881l4,,,,,,,,,,,1632381614,,,20210923065902,cur
r0yQf6trKY4,,,,,,,,,,,1632381660,,,20210923065902,cur
RDqZ7L_e_G4,,,,,,,,,,,1632381677,,,20210923065902,cur
2W8_6ZNaXBI,,,,,,,,,,,1632381694,,,20210923065902,cur
881ZJtFWphA,,,,,,,,,,,1632381710,,,20210923065902,cur
4oJo540e30A,,,,,,,,,,,1632381713,,,20210923065902,cur
C1RAetcflVE,,,,,,,,,,,1632381761,,,20210923065902,cur
LvWr0BiWq_E,,,,,,,,,,,1632381764,,,20210923065902,cur
sSz3ajmPBHY,,,,,,,,,,,1632381768,,,20210923065902,cur
8haDh0iTeTk,,,,,,,,,,,1632381771,,,20210923065902,cur
gcy42Jei-ps,,,,,,,,,,,1632381801,,,20210923065902,cur
AqYpT98DAYE,,,,,,,,,,,1632381826,,,20210923065902,cur
L6R-R5mgKo4,,,,,,,,,,,1632381829,,,20210923065902,cur
5i9AarODKYU,,,,,,,,,,,1632381858,,,20210923065902,cur
fexulShw2uA,,,,,,,,,,,1632381861,,,20210923065902,cur
1HDS9R6DXUY,,,,,,,,,,,1632381877,,,20210923065902,cur
GfF_4Cl1Co0,,,,,,,,,,,1632381919,,,20210923065902,cur
lkpQ_U-D65o,,,,,,,,,,,1632381936,,,20210923065902,cur
NvbXwZs8_UU,,,,,,,,,,,1632381967,,,20210923065902,cur
0YCAjN_KamE,,,,,,,,,,,1632382008,,,20210923065902,cur
nFtt1qzw1bE,,,,,,,,,,,1632382051,,,20210923065902,cur
bJnXXvh7YPA,,,,,,,,,,,1632382099,,,20210923065902,cur
5CHRl_h8vMw,,,,,,,,,,,1632382102,,,20210923065902,cur
0c0ygfop68I,,,,,,,,,,,1632382118,,,20210923065902,cur
KpND7JnlWUg,,,,,,,,,,,1632382134,,,20210923065902,cur
f1eVos0pDYY,,,,,,,,,,,1632382137,,,20210923065902,cur
W76hxKNGpL0,,,,,,,,,,,1632382141,,,20210923065902,cur
yB21NWh9ewI,,,,,,,,,,,1632382158,,,20210923065902,cur
JAufmTLqv5Q,,,,,,,,,,,1632382161,,,20210923065902,cur
3P3kdDRmFW0,,,,,,,,,,,1632382178,,,20210923065902,cur
05WUQbNaCvM,,,,,,,,,,,1632382194,,,20210923065902,cur
-iWRCBeK-TI,,,,,,,,,,,1632382217,,,20210923065902,cur
DquyxE1Xsws,,,,,,,,,,,1632382248,,,20210923065902,cur
T3-9yg3iYmU,,,,,,,,,,,1632382251,,,20210923065902,cur
4NA-T9GLhDk,,,,,,,,,,,1632382255,,,20210923065902,cur
AVa1ISCb7gw,,,,,,,,,,,1632382258,,,20210923065902,cur
bzGcZbtdwLA,,,,,,,,,,,1632382277,,,20210923065902,cur
HD_WVkOBXgg,,,,,,,,,,,1632382294,,,20210923065902,cur
ILT6weyyvQ0,,,,,,,,,,,1632382297,,,20210923065902,cur
uI-xoPF9DlY,,,,,,,,,,,1632382354,,,20210923065902,cur
8qw4wGxYCPg,,,,,,,,,,,1632382357,,,20210923065902,cur
hib3f35AWko,,,,,,,,,,,1632382387,,,20210923065902,cur
olPuQVDMvN8,,,,,,,,,,,1632382416,,,20210923065902,cur
-c65q-bUhNs,,,,,,,,,,,1632382419,,,20210923065902,cur
28T3DHTV_E8,,,,,,,,,,,1632382423,,,20210923065902,cur
N9s5CrFFEWM,,,,,,,,,,,1632382435,,,20210923065902,cur
GnyDXKPpGvM,,,,,,,,,,,1632382438,,,20210923065902,cur
2qAvQsjju08,,,,,,,,,,,1632382442,,,20210923065902,cur
8naY9oFOu-I,,,,,,,,,,,1632382446,,,20210923065902,cur
GEfP8mwbczA,,,,,,,,,,,1632382450,,,20210923065902,cur
3twJy0XFqos,,,,,,,,,,,1632383965,,,20210923075902,cur
_f31oacZ0WY,,,,,,,,,,,1632384006,,,20210923075902,cur
dMXke82G96U,,,,,,,,,,,1632384071,,,20210923075902,cur
FVhsxEHkxfo,,,,,,,,,,,1632384074,,,20210923075902,cur
5QnExOuesaE,,,,,,,,,,,1632384078,,,20210923075902,cur
H4csEb04dwA,,,,,,,,,,,1632384082,,,20210923075902,cur
8haDh0iTeTk,,,,,,,,,,,1632384085,,,20210923075902,cur
eg02KOnRnaY,,,,,,,,,,,1632384089,,,20210923075902,cur
39gJM0yV7uM,,,,,,,,,,,1632384106,,,20210923075902,cur
dEbTfyqRsbc,,,,,,,,,,,1632384109,,,20210923075902,cur
bb8-IITAfWU,,,,,,,,,,,1632384112,,,20210923075902,cur
izxVjJT58uY,,,,,,,,,,,1632384116,,,20210923075902,cur
5RDpcz_Zp2Y,,,,,,,,,,,1632384133,,,20210923075902,cur
eAzNoDUk8T8,,,,,,,,,,,1632384164,,,20210923075902,cur
BaIwQiDJVoI,,,,,,,,,,,1632384203,,,20210923075902,cur
crDoZASriAA,,,,,,,,,,,1632384206,,,20210923075902,cur
W76hxKNGpL0,,,,,,,,,,,1632384210,,,20210923075902,cur
7s2KEOXZ1lg,,,,,,,,,,,1632384226,,,20210923075902,cur
DDIzucrSutA,,,,,,,,,,,1632384230,,,20210923075902,cur
dymDCAIR8PI,,,,,,,,,,,1632384233,,,20210923075902,cur
JAufmTLqv5Q,,,,,,,,,,,1632384266,,,20210923075902,cur
1sUrRFkE1l0,,,,,,,,,,,1632384283,,,20210923075902,cur
aq9QPr3Kyt4,,,,,,,,,,,1632384299,,,20210923075902,cur
6vy_10Z4Ip0,,,,,,,,,,,1632384310,,,20210923075902,cur
7h8vVbUsPos,,,,,,,,,,,1632384326,,,20210923075902,cur
cDuu3yuFzfc,,,,,,,,,,,1632384355,,,20210923075902,cur
33IExxhgZx8,,,,,,,,,,,1632384358,,,20210923075902,cur
8ZvnFFuUcpA,,,,,,,,,,,1632384414,,,20210923075902,cur
9Af9-21RRp4,,,,,,,,,,,1632384454,,,20210923075902,cur
Ed6T2HSeGgA,,,,,,,,,,,1632384495,,,20210923075902,cur
8gq8qG1qgAI,,,,,,,,,,,1632384511,,,20210923075902,cur
4SVc34jb_cg,,,,,,,,,,,1632384514,,,20210923075902,cur
7cC8bijZapU,,,,,,,,,,,1632384558,,,20210923075902,cur
3b5rAhrzlRA,,,,,,,,,,,1632384638,,,20210923075902,cur
5bcHp0C58Lg,,,,,,,,,,,1632384659,,,20210923075902,cur
GU46ma1MTwM,,,,,,,,,,,1632384778,,,20210923075902,cur
323lBf9p21M,,,,,,,,,,,1632384795,,,20210923075902,cur
2OFXZwM2Ju0,,,,,,,,,,,1632384811,,,20210923075902,cur
lAsingfjNA4,,,,,,,,,,,1632384815,,,20210923075902,cur
kx3Wj4CK_sQ,,,,,,,,,,,1632384828,,,20210923075902,cur
VpuvUDbA01g,,,,,,,,,,,1632384844,,,20210923075902,cur
3KcVUjpK_pE,,,,,,,,,,,1632384847,,,20210923075902,cur
-xf-sOgnTPc,,,,,,,,,,,1632384851,,,20210923075902,cur
0CQpHSSiTM4,,,,,,,,,,,1632384855,,,20210923075902,cur
2tMHdpQaqPY,,,,,,,,,,,1632384872,,,20210923075902,cur
BLwFw5rsPMA,,,,,,,,,,,1632384875,,,20210923075902,cur
A0_haNKzz8I,,,,,,,,,,,1632384879,,,20210923075902,cur
AQbwUAXTW0E,,,,,,,,,,,1632384882,,,20210923075902,cur
1q7X3qIUCVg,,,,,,,,,,,1632384937,,,20210923075902,cur
B-eFLhvHfzE,,,,,,,,,,,1632384940,,,20210923075902,cur
-MvthGxnBAg,,,,,,,,,,,1632384970,,,20210923075902,cur
278w5GeNme4,,,,,,,,,,,1632385002,,,20210923075902,cur
J7Gq0hrYl1I,,,,,,,,,,,1632385005,,,20210923075902,cur
BTDyQ-zfDqs,,,,,,,,,,,1632385076,,,20210923075902,cur
WxSesKXIGds,,,,,,,,,,,1632385079,,,20210923075902,cur
WsRzeUqZ2es,,,,,,,,,,,1632385112,,,20210923075902,cur
2yQO3ie77DU,,,,,,,,,,,1632385115,,,20210923075902,cur
0kRcVaTZ-pk,,,,,,,,,,,1632385145,,,20210923075902,cur
2mv0FE6-S9E,,,,,,,,,,,1632385148,,,20210923075902,cur
6l1nQbXjd9g,,,,,,,,,,,1632385167,,,20210923075902,cur
hb4gqzoYEAE,,,,,,,,,,,1632385170,,,20210923075902,cur
0JAHjAGOysw,,,,,,,,,,,1632385173,,,20210923075902,cur
4UMtM4hjLKA,,,,,,,,,,,1632385203,,,20210923075902,cur
7POwe5Dndg4,,,,,,,,,,,1632385219,,,20210923075902,cur
-z5xyB6y1Zc,,,,,,,,,,,1632385222,,,20210923075902,cur
8rZhzjwt3aE,,,,,,,,,,,1632385239,,,20210923075902,cur
aaqGkZEq808,,,,,,,,,,,1632385242,,,20210923075902,cur
7m6Ic7ypC98,,,,,,,,,,,1632385246,,,20210923075902,cur
Rs_aMycvbRY,,,,,,,,,,,1632385249,,,20210923075902,cur
iOO84UxNqmc,,,,,,,,,,,1632385253,,,20210923075902,cur
R3G3fswb818,,,,,,,,,,,1632385257,,,20210923075902,cur
3IZI6TRMVVo,,,,,,,,,,,1632385260,,,20210923075902,cur
Lul9xLL1seo,,,,,,,,,,,1632385277,,,20210923075902,cur
2ErfYvImjeE,,,,,,,,,,,1632385280,,,20210923075902,cur
vAbU_g8GTFs,,,,,,,,,,,1632385301,,,20210923075902,cur
FHtz2Pmnljo,,,,,,,,,,,1632385322,,,20210923075902,cur
J7HGCJU_85U,,,,,,,,,,,1632385325,,,20210923075902,cur
RhJcxHnOrxo,,,,,,,,,,,1632385341,,,20210923075902,cur
4HTYsQfYlTE,,,,,,,,,,,1632385357,,,20210923075902,cur
7KKJpIyE9Gc,,,,,,,,,,,1632385374,,,20210923075902,cur
14WB20qNCmo,,,,,,,,,,,1632385390,,,20210923075902,cur
6q5CaAv0yeg,,,,,,,,,,,1632385406,,,20210923075902,cur
L1Ly15Ix0D0,,,,,,,,,,,1632385435,,,20210923075902,cur
RBX63kCK2V4,,,,,,,,,,,1632385438,,,20210923075902,cur
KBFh3-QkaKU,,,,,,,,,,,1632385467,,,20210923075902,cur
dhq8b97hqpo,,,,,,,,,,,1632385470,,,20210923075902,cur
4-oMP8VTezI,,,,,,,,,,,1632385474,,,20210923075902,cur
nDi-Xk7C1Hg,,,,,,,,,,,1632385477,,,20210923075902,cur
6EHMBqkmNBY,,,,,,,,,,,1632385481,,,20210923075902,cur
2U3yLp_mQtU,,,,,,,,,,,1632385523,,,20210923075902,cur
3qXZCoK2Oj0,,,,,,,,,,,1632385526,,,20210923075902,cur
AiEvvBZpfYY,,,,,,,,,,,1632385530,,,20210923075902,cur
404a-lUhIrs,,,,,,,,,,,1632385533,,,20210923075902,cur
5m9xTyowa5Q,,,,,,,,,,,1632385550,,,20210923075902,cur
1kn-kAuOnVs,,,,,,,,,,,1632385579,,,20210923075902,cur
3xxXRv8olXc,,,,,,,,,,,1632385582,,,20210923075902,cur
gcjXg6Vl56Q,,,,,,,,,,,1632385611,,,20210923075902,cur
ZCZWm4QAMqI,,,,,,,,,,,1632385657,,,20210923075902,cur
8LS0WqNrkDw,,,,,,,,,,,1632385670,,,20210923075902,cur
OpRakXgLKC8,,,,,,,,,,,1632385674,,,20210923075902,cur
f3FzO7Dqt5M,,,,,,,,,,,1632385705,,,20210923075902,cur
5KRf8oM6_BI,,,,,,,,,,,1632385721,,,20210923075902,cur
-9ItHgZXpEg,,,,,,,,,,,1632385724,,,20210923075902,cur
0dEsOc22mSY,,,,,,,,,,,1632385741,,,20210923075902,cur
Cnj7s_aPBic,,,,,,,,,,,1632385782,,,20210923075902,cur
0n696DgV5GQ,,,,,,,,,,,1632385810,,,20210923075902,cur
TY-vLrz9XCc,,,,,,,,,,,1632385838,,,20210923075902,cur
lbBQ4cWhuLU,,,,,,,,,,,1632385855,,,20210923075902,cur
d_VLEMH9Eww,,,,,,,,,,,1632385871,,,20210923075902,cur
CWWfJ3AT1w4,,,,,,,,,,,1632385874,,,20210923075902,cur
b9tQqIofd8E,,,,,,,,,,,1632385878,,,20210923075902,cur
aVgBNvSL0A4,,,,,,,,,,,1632385882,,,20210923075902,cur
10tgegURD-0,,,,,,,,,,,1632385928,,,20210923075902,cur
7jUUggqVzNk,,,,,,,,,,,1632385982,,,20210923075902,cur
b9wSISLCjBI,,,,,,,,,,,1632385985,,,20210923075902,cur
1HYaDLSRMFw,,,,,,,,,,,1632385989,,,20210923075902,cur
eWs4PRyBOG0,,,,,,,,,,,1632385993,,,20210923075902,cur
kYLR5urI_pU,,,,,,,,,,,1632385996,,,20210923075902,cur
2GNhNCAk4HY,,,,,,,,,,,1632386000,,,20210923075902,cur
1rxfDqfa0i4,,,,,,,,,,,1632386003,,,20210923075902,cur
K9-N-k6rIsI,,,,,,,,,,,1632386039,,,20210923075902,cur
eCQNFq8SngM,,,,,,,,,,,1632387553,,,20210923085902,cur
2X3b0XaNj50,,,,,,,,,,,1632387556,,,20210923085902,cur
Hc85FBrxxJQ,,,,,,,,,,,1632387598,,,20210923085902,cur
1_9InilSTKs,,,,,,,,,,,1632387609,,,20210923085902,cur
3mtceTOmWL8,,,,,,,,,,,1632387612,,,20210923085902,cur
AAmDB6eU5E0,,,,,,,,,,,1632387616,,,20210923085902,cur
1b_0HMXcUg4,,,,,,,,,,,1632387619,,,20210923085902,cur
fZEd4bAxflg,,,,,,,,,,,1632387636,,,20210923085902,cur
0GManLFQf1g,,,,,,,,,,,1632387703,,,20210923085902,cur
3nyNlLgZx3M,,,,,,,,,,,1632387719,,,20210923085902,cur
27xSfhCeSe4,,,,,,,,,,,1632387722,,,20210923085902,cur
Cmo5G_rgDRE,,,,,,,,,,,1632387739,,,20210923085902,cur
2LUdiieJoxY,,,,,,,,,,,1632387767,,,20210923085902,cur
eu-eMIyOqcM,,,,,,,,,,,1632387770,,,20210923085902,cur
7WmjwhEIDqw,,,,,,,,,,,1632387802,,,20210923085902,cur
Ddf9MQ9sU5k,,,,,,,,,,,1632387806,,,20210923085902,cur
0nBbWObfaE0,,,,,,,,,,,1632387809,,,20210923085902,cur
olPuQVDMvN8,,,,,,,,,,,1632387813,,,20210923085902,cur
1ZQTcv8avLs,,,,,,,,,,,1632387816,,,20210923085902,cur
gzayZJONajg,,,,,,,,,,,1632387820,,,20210923085902,cur
Hu1bR11JnRI,,,,,,,,,,,1632387836,,,20210923085902,cur
6g7rugBwEqQ,,,,,,,,,,,1632387840,,,20210923085902,cur
6pA9Wox8YsU,,,,,,,,,,,1632387856,,,20210923085902,cur
HU_naSmhXNU,,,,,,,,,,,1632387859,,,20210923085902,cur
CQLVvsiTNws,,,,,,,,,,,1632387863,,,20210923085902,cur
Ia0_pmfw1p4,,,,,,,,,,,1632387867,,,20210923085902,cur
2bMuLyna0mc,,,,,,,,,,,1632387870,,,20210923085902,cur
DquyxE1Xsws,,,,,,,,,,,1632387887,,,20210923085902,cur
aVgBNvSL0A4,,,,,,,,,,,1632387890,,,20210923085902,cur
5nh9vLzUTbA,,,,,,,,,,,1632387893,,,20210923085902,cur
2V1wiaogiiQ,,,,,,,,,,,1632387897,,,20210923085902,cur
aB3Zp-992ws,,,,,,,,,,,1632387901,,,20210923085902,cur
MvupATwnBc0,,,,,,,,,,,1632387904,,,20210923085902,cur
As3NjEelj70,,,,,,,,,,,1632387908,,,20210923085902,cur
0H8gcYfnDn4,,,,,,,,,,,1632405578,,,20210923135902,cur
3Yr8XNPOmik,,,,,,,,,,,1632405609,,,20210923135902,cur
7682INgBkB4,,,,,,,,,,,1632405629,,,20210923135902,cur
4a4SQVmWThQ,,,,,,,,,,,1632405645,,,20210923135902,cur
1pW4HRG715E,,,,,,,,,,,1632405671,,,20210923135902,cur
6ZiqzhyRUag,,,,,,,,,,,1632405675,,,20210923135902,cur
eQkZPOHm9qM,,,,,,,,,,,1632405679,,,20210923135902,cur
8cduBnTGsco,,,,,,,,,,,1632405683,,,20210923135902,cur
GlEKeLNvJm4,,,,,,,,,,,1632405699,,,20210923135902,cur
5Sz8CDOeqHI,,,,,,,,,,,1632405703,,,20210923135902,cur
mWMkWbBGMXE,,,,,,,,,,,1632405706,,,20210923135902,cur
gCNrihEzrM4,,,,,,,,,,,1632405710,,,20210923135902,cur
8Ea9-BDFO0w,,,,,,,,,,,1632405714,,,20210923135902,cur
